date_time,WS,USTAR,WD,V_SIGMA,MO_LENGTH,instr_height_m,canopy_height_m,Z0_roughness
2024-06-02 05:30:00,4.920305,0.4357883,314.4834,0.938992,483.0467,2.0,0.193675,0.02905125
2024-06-02 06:00:00,5.086324,0.4494444,320.4604,0.9574903,1314.437,2.0,0.193675,0.02905125
2024-06-02 06:30:00,5.741706,0.4891301,319.1974,1.044298,-54240.8,2.0,0.193675,0.02905125
2024-06-02 07:00:00,5.447544,0.4863029,320.0499,1.029263,-434.6218,2.0,0.193675,0.02905125
2024-06-02 07:30:00,5.648073,0.4914169,323.4281,1.071562,-154.1388,2.0,0.193675,0.02905125
2024-06-02 08:00:00,6.67637,0.5848722,319.5955,1.214158,-150.5526,2.0,0.193675,0.02905125
2024-06-02 08:30:00,6.475833,0.6065229,323.4466,1.344498,-115.0457,2.0,0.193675,0.02905125
2024-06-02 09:00:00,5.822025,0.5296277,322.7834,1.299956,-68.91032,2.0,0.193675,0.02905125
2024-06-02 09:30:00,5.474267,0.4112645,307.4452,0.9841817,-37.30473,2.0,0.193675,0.02905125
2024-06-02 10:00:00,7.263897,0.5515441,299.3997,1.462921,-113.87,2.0,0.193675,0.02905125
2024-06-02 10:30:00,7.576452,0.6040671,295.6624,1.147909,-140.0994,2.0,0.193675,0.02905125
2024-06-02 11:00:00,8.627274,0.6333221,298.3933,1.495776,-114.1299,2.0,0.193675,0.02905125
2024-06-02 11:30:00,8.947125,0.6806538,297.6859,1.520529,-119.1493,2.0,0.193675,0.02905125
2024-06-02 12:00:00,8.473892,0.6617591,296.184,1.56795,-102.6502,2.0,0.193675,0.02905125
2024-06-02 12:30:00,8.627549,0.6715495,298.207,1.641331,-106.8139,2.0,0.193675,0.02905125
2024-06-02 13:00:00,9.821342,0.6822346,295.2604,1.656977,-111.7901,2.0,0.193675,0.02905125
2024-06-02 13:30:00,9.228544,0.6889931,295.0774,1.737667,-101.0203,2.0,0.193675,0.02905125
2024-06-02 14:00:00,9.299568,0.7324528,296.3176,1.659529,-116.6022,2.0,0.193675,0.02905125
2024-06-02 14:30:00,8.020683,0.655999,301.5755,1.527145,-100.0375,2.0,0.193675,0.02905125
2024-06-02 15:00:00,6.99825,0.5744647,305.9106,1.550868,-79.06374,2.0,0.193675,0.02905125
2024-06-02 15:30:00,8.076532,0.6797062,305.8991,1.729751,-128.9665,2.0,0.193675,0.02905125
2024-06-02 16:00:00,8.226338,0.692377,310.9351,1.623442,-143.1619,2.0,0.193675,0.02905125
2024-06-02 16:30:00,8.998753,0.7427412,316.9357,1.813824,-189.0722,2.0,0.193675,0.02905125
2024-06-02 17:00:00,8.462946,0.7543622,313.5284,1.563293,-208.061,2.0,0.193675,0.02905125
2024-06-02 17:30:00,7.820502,0.6678158,308.9562,1.485002,-201.7827,2.0,0.193675,0.02905125
2024-06-02 18:00:00,7.150234,0.5580167,300.155,1.275518,-273.6506,2.0,0.193675,0.02905125
2024-06-02 18:30:00,6.710835,0.569893,301.0282,1.209525,-621.3176,2.0,0.193675,0.02905125
2024-06-02 19:00:00,7.095119,0.588423,305.1519,1.281551,-1127.7,2.0,0.193675,0.02905125
2024-06-02 19:30:00,6.042137,0.5257741,304.9689,1.170993,1074.3,2.0,0.193675,0.02905125
2024-06-02 20:00:00,5.679416,0.4615,297.9486,0.9463606,359.6401,2.0,0.193675,0.02905125
2024-06-02 20:30:00,4.437441,0.3353581,293.3115,0.8355512,138.0852,2.0,0.193675,0.02905125
2024-06-02 21:00:00,5.153908,0.3853569,295.6602,0.8650712,209.1809,2.0,0.193675,0.02905125
2024-06-02 21:30:00,5.705266,0.446112,297.824,0.9707417,321.9612,2.0,0.193675,0.02905125
2024-06-02 22:00:00,5.199725,0.392835,300.0438,0.8653027,302.7265,2.0,0.193675,0.02905125
2024-06-02 22:30:00,4.012993,0.2830457,286.481,0.8221429,73.76768,2.0,0.193675,0.02905125
2024-06-02 23:00:00,3.645022,0.2534036,268.4938,0.5771174,118.4779,2.0,0.193675,0.02905125
2024-06-02 23:30:00,4.070759,0.2708456,263.8629,0.5971388,95.05815,2.0,0.193675,0.02905125
2024-06-03 00:00:00,5.221839,0.3608276,273.7396,0.7926974,216.2541,2.0,0.2032,0.03048
2024-06-03 00:30:00,5.480853,0.3853732,272.9556,0.7613636,301.1555,2.0,0.2032,0.03048
2024-06-03 01:00:00,5.169803,0.3611995,273.1274,0.8045736,445.0518,2.0,0.2032,0.03048
2024-06-03 01:30:00,5.097069,0.3515239,280.0629,0.7409696,-1032.972,2.0,0.2032,0.03048
2024-06-03 02:00:00,4.190563,0.2969242,278.4384,0.7257805,-540.9581,2.0,0.2032,0.03048
2024-06-03 02:30:00,3.593226,0.2525062,276.6777,0.6485851,-176.1519,2.0,0.2032,0.03048
2024-06-03 03:00:00,4.098356,0.2815804,279.8555,0.623471,-203.7803,2.0,0.2032,0.03048
2024-06-03 03:30:00,4.294306,0.3133695,282.9808,0.6223214,-144.6014,2.0,0.2032,0.03048
2024-06-03 04:00:00,3.006444,0.210773,285.3712,0.5062654,-36.02073,2.0,0.2032,0.03048
2024-06-03 04:30:00,3.230958,0.2078875,285.4163,0.5765882,-79.15652,2.0,0.2032,0.03048
2024-06-03 05:00:00,2.489607,0.1773985,281.8295,0.404749,-22.00937,2.0,0.2032,0.03048
2024-06-03 05:30:00,2.409894,0.1760028,274.9167,0.4647899,-17.08516,2.0,0.2032,0.03048
2024-06-03 06:00:00,2.022688,0.1661481,285.7013,0.4654632,-17.84212,2.0,0.2032,0.03048
2024-06-03 06:30:00,1.882397,0.1542537,281.217,0.4791103,-8.999816,2.0,0.2032,0.03048
2024-06-03 07:00:00,2.259285,0.1405625,277.6929,0.6634454,-6.460531,2.0,0.2032,0.03048
2024-06-03 07:30:00,1.987267,0.1433015,273.746,0.6867339,-12.4265,2.0,0.2032,0.03048
2024-06-03 08:00:00,2.829984,0.1828249,273.5582,0.7500384,-23.57297,2.0,0.2032,0.03048
2024-06-03 08:30:00,3.409853,0.2520447,265.4026,0.679395,-36.71704,2.0,0.2032,0.03048
2024-06-03 09:00:00,3.65071,0.2782829,258.4082,0.8932214,-28.28634,2.0,0.2032,0.03048
2024-06-03 09:30:00,3.843812,0.3260037,257.0875,0.8947188,-50.06279,2.0,0.2032,0.03048
2024-06-03 10:00:00,4.701308,0.3710663,287.8322,1.0829,-58.87682,2.0,0.2032,0.03048
2024-06-03 10:30:00,5.913312,0.4317863,288.296,1.178831,-77.72461,2.0,0.2032,0.03048
2024-06-03 11:00:00,6.105939,0.4599363,295.2418,1.266356,-88.73518,2.0,0.2032,0.03048
2024-06-03 11:30:00,6.893228,0.5841997,308.9029,1.401282,-197.4747,2.0,0.2032,0.03048
2024-06-03 12:00:00,7.939697,0.6821055,318.8074,1.644171,-203.3416,2.0,0.2032,0.03048
2024-06-03 12:30:00,7.616021,0.6587066,316.9861,1.546337,-197.9744,2.0,0.2032,0.03048
2024-06-03 13:00:00,8.117636,0.6635251,305.6676,1.428097,-230.477,2.0,0.2032,0.03048
2024-06-03 13:30:00,7.880353,0.6502424,309.0931,1.506458,-293.9029,2.0,0.2032,0.03048
2024-06-03 14:00:00,6.569628,0.5387149,314.8879,1.258743,-192.9549,2.0,0.2032,0.03048
2024-06-03 14:30:00,7.864013,0.5785891,299.959,1.481465,-213.125,2.0,0.2032,0.03048
2024-06-03 15:00:00,8.443632,0.7391241,305.626,1.639345,-297.1594,2.0,0.2032,0.03048
2024-06-03 15:30:00,9.112356,0.7757423,314.0524,1.610571,-326.4312,2.0,0.2032,0.03048
2024-06-03 16:00:00,8.008768,0.6778407,318.3782,1.505428,-262.7519,2.0,0.2032,0.03048
2024-06-03 16:30:00,7.658058,0.6427088,317.7558,1.529305,-206.5904,2.0,0.2032,0.03048
2024-06-03 17:00:00,8.151157,0.6861244,313.1241,1.594571,-375.3307,2.0,0.2032,0.03048
2024-06-03 17:30:00,7.458428,0.6380841,319.0132,1.445621,-394.4227,2.0,0.2032,0.03048
2024-06-03 18:00:00,7.852883,0.6690285,311.469,1.612842,-662.704,2.0,0.2032,0.03048
2024-06-03 18:30:00,8.319618,0.711788,319.7885,1.469169,-3388.365,2.0,0.2032,0.03048
2024-06-03 19:00:00,7.828693,0.6600016,316.6924,1.285166,1550.677,2.0,0.2032,0.03048
2024-06-03 19:30:00,6.824294,0.5690073,319.1489,1.187071,436.4502,2.0,0.2032,0.03048
2024-06-03 20:00:00,6.135873,0.4989999,322.3199,1.084493,269.3822,2.0,0.2032,0.03048
2024-06-03 20:30:00,5.672785,0.4665177,315.7744,0.976931,183.9498,2.0,0.2032,0.03048
2024-06-03 21:00:00,4.899403,0.4384729,325.5939,0.9591436,173.8976,2.0,0.2032,0.03048
2024-06-03 21:30:00,5.254105,0.4216998,329.8573,1.20716,130.4313,2.0,0.2032,0.03048
2024-06-03 22:00:00,4.985617,0.4090613,317.9742,0.9210957,137.7318,2.0,0.2032,0.03048
2024-06-03 22:30:00,4.277381,0.368459,305.7492,0.7754211,103.5988,2.0,0.2032,0.03048
2024-06-03 23:00:00,2.966762,0.3435101,291.9166,1.003723,67.2299,2.0,0.2032,0.03048
2024-06-03 23:30:00,1.874796,0.1483738,273.6959,0.6446111,11.04642,2.0,0.2032,0.03048
2024-06-04 00:00:00,1.978796,0.1436401,261.0551,0.422339,16.21322,2.0,0.212725,0.03190875
2024-06-04 00:30:00,3.17439,0.2099404,263.9277,0.5107293,36.43206,2.0,0.212725,0.03190875
2024-06-04 01:00:00,2.995983,0.2103306,260.8441,0.4576396,37.12107,2.0,0.212725,0.03190875
2024-06-04 01:30:00,2.129215,0.1467916,260.4744,0.3810868,16.47651,2.0,0.212725,0.03190875
2024-06-04 02:00:00,1.280143,0.1233497,262.4642,0.5511369,19.48615,2.0,0.212725,0.03190875
2024-06-04 02:30:00,1.285279,0.09321112,297.4834,0.3505999,7.288352,2.0,0.212725,0.03190875
2024-06-04 03:00:00,1.363419,0.09509476,265.3366,0.5424989,7.471795,2.0,0.212725,0.03190875
2024-06-04 03:30:00,0.7799321,0.09082062,289.222,0.3429406,14.12502,2.0,0.212725,0.03190875
2024-06-04 04:00:00,0.8767573,0.09137696,96.58377,0.5493665,5.741008,2.0,0.212725,0.03190875
2024-06-04 04:30:00,0.7150308,0.09107014,125.7965,0.4205655,-231.6213,2.0,0.212725,0.03190875
2024-06-04 05:00:00,0.4552051,0.07662204,41.55859,0.2566243,-25.59512,2.0,0.212725,0.03190875
2024-06-04 05:30:00,0.7836986,0.0620191,39.58966,0.2586147,5.202911,2.0,0.212725,0.03190875
2024-06-04 06:00:00,0.4342898,0.03702987,86.41663,0.3193506,1.692931,2.0,0.212725,0.03190875
2024-06-04 06:30:00,0.6079414,0.06288809,92.03329,0.1665883,-3.269446,2.0,0.212725,0.03190875
2024-06-04 07:00:00,0.5745138,0.1044645,11.28348,0.292263,-6.37178,2.0,0.212725,0.03190875
2024-06-04 07:30:00,1.047629,0.09239085,268.3589,0.4447722,-1.628813,2.0,0.212725,0.03190875
2024-06-04 08:00:00,0.9606392,0.09685444,240.8942,0.3429697,-1.657967,2.0,0.212725,0.03190875
2024-06-04 08:30:00,0.6495916,0.1224916,338.6339,0.4211273,-2.177728,2.0,0.212725,0.03190875
2024-06-04 09:00:00,0.7344624,0.1384285,294.244,0.3943661,-2.348845,2.0,0.212725,0.03190875
2024-06-04 09:30:00,2.052193,0.1813153,262.441,0.8483075,-7.569141,2.0,0.212725,0.03190875
2024-06-04 10:00:00,2.781947,0.2613016,292.3421,0.9645948,-20.99749,2.0,0.212725,0.03190875
2024-06-04 10:30:00,3.458977,0.2983012,300.8573,0.9363226,-24.06237,2.0,0.212725,0.03190875
2024-06-04 11:00:00,4.637599,0.4137257,301.3333,1.136563,-109.6218,2.0,0.212725,0.03190875
2024-06-04 11:30:00,6.102173,0.4858004,305.6905,1.122074,-98.96156,2.0,0.212725,0.03190875
2024-06-04 12:00:00,6.38077,0.5264211,305.7298,1.216059,-127.4363,2.0,0.212725,0.03190875
2024-06-04 12:30:00,7.622715,0.6089798,305.7629,1.264385,-179.6774,2.0,0.212725,0.03190875
2024-06-04 13:00:00,8.069447,0.6506015,303.44,1.304615,-205.4766,2.0,0.212725,0.03190875
2024-06-04 13:30:00,7.90221,0.6041288,300.5629,1.338648,-158.1158,2.0,0.212725,0.03190875
2024-06-04 14:00:00,8.096952,0.658594,302.0087,1.493371,-182.4172,2.0,0.212725,0.03190875
2024-06-04 14:30:00,7.336166,0.6090602,303.8755,1.318937,-158.3349,2.0,0.212725,0.03190875
2024-06-04 15:00:00,7.773429,0.6189504,308.9103,1.258464,-244.9569,2.0,0.212725,0.03190875
2024-06-04 15:30:00,8.386205,0.6867326,311.6339,1.46646,-382.9335,2.0,0.212725,0.03190875
2024-06-04 16:00:00,7.733667,0.637193,312.2676,1.315021,-516.8862,2.0,0.212725,0.03190875
2024-06-04 16:30:00,6.794127,0.5905457,314.8875,1.301753,-615.084,2.0,0.212725,0.03190875
2024-06-04 17:00:00,6.647538,0.5442624,305.2658,1.175887,-1200.948,2.0,0.212725,0.03190875
2024-06-04 17:30:00,6.143886,0.4686506,292.2777,1.232388,277.0688,2.0,0.212725,0.03190875
2024-06-04 18:00:00,5.84591,0.4081283,280.8766,1.061948,149.045,2.0,0.212725,0.03190875
2024-06-04 18:30:00,5.532363,0.3693226,267.507,0.8262013,93.13706,2.0,0.212725,0.03190875
2024-06-04 19:00:00,4.881335,0.3589579,273.9942,0.7434799,67.96793,2.0,0.212725,0.03190875
2024-06-04 19:30:00,3.937975,0.264287,272.8281,0.5679401,33.80037,2.0,0.212725,0.03190875
2024-06-04 20:00:00,3.697951,0.2413531,262.7454,0.6707907,21.62376,2.0,0.212725,0.03190875
2024-06-04 20:30:00,4.433922,0.3092176,253.5586,0.7025571,57.76813,2.0,0.212725,0.03190875
2024-06-04 21:00:00,4.469051,0.2865367,265.577,0.6699532,55.26508,2.0,0.212725,0.03190875
2024-06-04 21:30:00,3.68259,0.2196935,276.0476,0.5003425,32.21972,2.0,0.212725,0.03190875
2024-06-04 22:00:00,3.064492,0.1844948,290.6066,0.4578207,21.59909,2.0,0.212725,0.03190875
2024-06-04 22:30:00,2.519758,0.1847616,277.9946,0.6190335,17.40111,2.0,0.212725,0.03190875
2024-06-04 23:00:00,1.920197,0.1493885,297.7617,0.5013505,13.76307,2.0,0.212725,0.03190875
2024-06-04 23:30:00,1.725796,0.103759,263.9937,0.4206564,5.413723,2.0,0.212725,0.03190875
2024-06-05 00:00:00,2.252263,0.1255304,264.5692,0.4259375,7.923702,2.0,0.22225,0.0333375
2024-06-05 00:30:00,2.120165,0.1445104,267.3713,0.4677075,15.6917,2.0,0.22225,0.0333375
2024-06-05 01:00:00,2.73335,0.1717535,270.4336,0.4758955,22.20495,2.0,0.22225,0.0333375
2024-06-05 01:30:00,1.554888,0.1267998,266.024,0.4143845,15.94201,2.0,0.22225,0.0333375
2024-06-05 02:00:00,1.518924,0.06405875,217.3561,0.9493371,6.784189,2.0,0.22225,0.0333375
2024-06-05 02:30:00,1.073434,0.07170419,290.1959,0.2605593,8.995642,2.0,0.22225,0.0333375
2024-06-05 03:00:00,1.086058,0.1430488,278.7615,0.5611788,74.15003,2.0,0.22225,0.0333375
2024-06-05 03:30:00,1.085524,0.09440746,264.5132,0.3732908,22.98751,2.0,0.22225,0.0333375
2024-06-05 04:00:00,1.925445,0.09823784,263.4891,0.3433487,6.607522,2.0,0.22225,0.0333375
2024-06-05 04:30:00,2.255068,0.1488797,285.4617,0.483899,16.5002,2.0,0.22225,0.0333375
2024-06-05 05:00:00,2.291935,0.1639865,291.8326,0.4000621,20.18593,2.0,0.22225,0.0333375
2024-06-05 05:30:00,1.476712,0.08717089,285.0587,0.2912028,6.872909,2.0,0.22225,0.0333375
2024-06-05 06:00:00,0.7949312,0.05892292,246.0944,0.2686359,6.29622,2.0,0.22225,0.0333375
2024-06-05 06:30:00,1.589154,0.1178756,282.5667,0.4001559,-87.72684,2.0,0.22225,0.0333375
2024-06-05 07:00:00,2.445904,0.1874085,288.215,0.4795211,-30.28691,2.0,0.22225,0.0333375
2024-06-05 07:30:00,2.041939,0.1657007,294.4044,0.5046316,-14.32994,2.0,0.22225,0.0333375
2024-06-05 08:00:00,0.9362445,0.1345201,299.8471,0.5293108,-4.396902,2.0,0.22225,0.0333375
2024-06-05 08:30:00,0.8119056,0.08555713,266.1943,0.6120926,-0.8488551,2.0,0.22225,0.0333375
2024-06-05 09:00:00,1.033915,0.07266611,266.0374,0.4640081,-0.4781021,2.0,0.22225,0.0333375
2024-06-05 09:30:00,1.109369,0.08370681,250.6841,0.544896,-0.7383317,2.0,0.22225,0.0333375
2024-06-05 10:00:00,1.96966,0.2220025,279.3346,0.6986119,-11.78291,2.0,0.22225,0.0333375
2024-06-05 10:30:00,3.026771,0.2430828,276.2831,0.8747393,-13.91987,2.0,0.22225,0.0333375
2024-06-05 11:00:00,3.936435,0.3364246,290.8779,0.989756,-35.72527,2.0,0.22225,0.0333375
2024-06-05 11:30:00,4.769597,0.3922191,294.2261,0.9870569,-50.1614,2.0,0.22225,0.0333375
2024-06-05 12:00:00,5.636271,0.4268109,293.2487,1.069986,-63.34258,2.0,0.22225,0.0333375
2024-06-05 12:30:00,6.545787,0.5284122,295.7908,1.239794,-95.49413,2.0,0.22225,0.0333375
2024-06-05 13:00:00,6.828775,0.5300903,296.9252,1.22014,-87.53669,2.0,0.22225,0.0333375
2024-06-05 13:30:00,7.241045,0.5156748,289.1328,1.440145,-88.98447,2.0,0.22225,0.0333375
2024-06-05 14:00:00,8.05102,0.5619051,283.8724,1.295082,-95.74146,2.0,0.22225,0.0333375
2024-06-05 14:30:00,8.228294,0.5950727,288.0879,1.430087,-108.8747,2.0,0.22225,0.0333375
2024-06-05 15:00:00,8.127972,0.5739874,283.6586,1.372786,-106.7364,2.0,0.22225,0.0333375
2024-06-05 15:30:00,7.662769,0.5307881,278.158,1.42931,-102.3941,2.0,0.22225,0.0333375
2024-06-05 16:00:00,7.786398,0.554398,274.5681,1.305892,-120.6694,2.0,0.22225,0.0333375
2024-06-05 16:30:00,7.69204,0.5229185,271.2472,1.308035,-127.6118,2.0,0.22225,0.0333375
2024-06-05 17:00:00,7.409146,0.5374163,270.8849,1.209995,-147.5819,2.0,0.22225,0.0333375
2024-06-05 17:30:00,7.788267,0.54586,276.1053,1.504393,-177.2,2.0,0.22225,0.0333375
2024-06-05 18:00:00,7.062522,0.5021324,280.2089,1.386311,-417.6366,2.0,0.22225,0.0333375
2024-06-05 18:30:00,6.905176,0.479895,273.5247,1.062831,-407.7418,2.0,0.22225,0.0333375
2024-06-05 19:00:00,5.921454,0.4155118,271.7496,0.9571416,-299826.2,2.0,0.22225,0.0333375
2024-06-05 19:30:00,5.797574,0.3860082,268.7186,0.8754688,404.3452,2.0,0.22225,0.0333375
2024-06-05 20:00:00,6.17063,0.4412118,276.7021,0.9488227,-3176.824,2.0,0.22225,0.0333375
2024-06-05 20:30:00,6.204676,0.4228312,279.0146,0.857711,777.0858,2.0,0.22225,0.0333375
2024-06-05 21:00:00,5.873841,0.3890851,277.311,0.8021641,1204.132,2.0,0.22225,0.0333375
2024-06-05 21:30:00,5.099301,0.357357,285.3961,0.7051587,676.4286,2.0,0.22225,0.0333375
2024-06-05 22:00:00,4.630033,0.3532524,288.1212,0.6752284,301.1827,2.0,0.22225,0.0333375
2024-06-05 22:30:00,3.98727,0.2756722,285.8397,0.5634951,135.2358,2.0,0.22225,0.0333375
2024-06-05 23:00:00,2.693745,0.1781871,280.4401,0.5015577,54.5326,2.0,0.22225,0.0333375
2024-06-05 23:30:00,1.752316,0.1837233,288.5735,0.4877005,35.65997,2.0,0.22225,0.0333375
2024-06-06 00:00:00,1.353543,0.08338042,263.6118,0.3772471,6.003538,2.0,0.231775,0.03476625
2024-06-06 00:30:00,1.260947,0.05858199,267.003,0.1942287,2.871055,2.0,0.231775,0.03476625
2024-06-06 01:00:00,1.522063,0.08468382,279.457,0.2285737,5.984025,2.0,0.231775,0.03476625
2024-06-06 01:30:00,1.403346,0.08254238,263.0027,0.2222917,5.509171,2.0,0.231775,0.03476625
2024-06-06 02:00:00,1.657037,0.1090536,260.6976,0.2316808,11.20146,2.0,0.231775,0.03476625
2024-06-06 02:30:00,1.892102,0.1329811,261.9767,0.3434193,16.42853,2.0,0.231775,0.03476625
2024-06-06 03:00:00,1.386336,0.08730612,242.254,0.2400747,7.159027,2.0,0.231775,0.03476625
2024-06-06 03:30:00,2.341868,0.1560597,274.6252,0.3337129,25.92504,2.0,0.231775,0.03476625
2024-06-06 04:00:00,2.253432,0.1573008,260.9554,0.4216089,24.89695,2.0,0.231775,0.03476625
2024-06-06 04:30:00,2.277086,0.1697342,264.6573,0.3614256,29.68199,2.0,0.231775,0.03476625
2024-06-06 05:00:00,2.032206,0.1371903,259.6207,0.2938283,19.57802,2.0,0.231775,0.03476625
2024-06-06 05:30:00,1.812062,0.1144331,257.1527,0.2831141,12.85463,2.0,0.231775,0.03476625
2024-06-06 06:00:00,2.009944,0.1363857,258.1158,0.2939188,24.29423,2.0,0.231775,0.03476625
2024-06-06 06:30:00,2.088579,0.1460947,254.8558,0.3985399,-52.62158,2.0,0.231775,0.03476625
2024-06-06 07:00:00,2.446719,0.18247,280.2714,0.5406438,-23.57937,2.0,0.231775,0.03476625
2024-06-06 07:30:00,2.769385,0.2206943,297.0178,0.6139335,-18.00605,2.0,0.231775,0.03476625
2024-06-06 08:00:00,3.115105,0.2553498,290.53,0.7266733,-21.08616,2.0,0.231775,0.03476625
2024-06-06 08:30:00,2.931442,0.3211229,297.9872,1.010051,-26.82438,2.0,0.231775,0.03476625
2024-06-06 09:00:00,2.881728,0.2357738,282.3212,0.8482314,-9.212454,2.0,0.231775,0.03476625
2024-06-06 09:30:00,3.268424,0.3058132,286.9211,1.113235,-21.10087,2.0,0.231775,0.03476625
2024-06-06 10:00:00,3.972374,0.3600869,296.7856,1.000271,-28.52591,2.0,0.231775,0.03476625
2024-06-06 10:30:00,4.948983,0.4112861,297.4269,1.156527,-31.48995,2.0,0.231775,0.03476625
2024-06-06 11:00:00,5.548337,0.4230273,294.6646,1.042165,-35.86198,2.0,0.231775,0.03476625
2024-06-06 11:30:00,5.595701,0.4538724,301.5846,1.194155,-41.38347,2.0,0.231775,0.03476625
2024-06-06 12:00:00,6.331642,0.4935059,292.6693,1.226089,-46.06421,2.0,0.231775,0.03476625
2024-06-06 12:30:00,7.593424,0.5332764,287.6503,1.562064,-57.20894,2.0,0.231775,0.03476625
2024-06-06 13:00:00,8.029763,0.6118498,293.1251,1.549631,-78.47498,2.0,0.231775,0.03476625
2024-06-06 13:30:00,7.822535,0.5786271,287.0736,1.572755,-73.82335,2.0,0.231775,0.03476625
2024-06-06 14:00:00,8.094934,0.6060646,286.5571,1.565182,-82.86967,2.0,0.231775,0.03476625
2024-06-06 14:30:00,8.230844,0.6206996,288.1024,1.371821,-89.28384,2.0,0.231775,0.03476625
2024-06-06 15:00:00,8.43674,0.6290522,287.0231,1.434838,-92.64633,2.0,0.231775,0.03476625
2024-06-06 15:30:00,8.581635,0.6236721,287.8491,1.489236,-100.8497,2.0,0.231775,0.03476625
2024-06-06 16:00:00,8.852427,0.643961,292.0646,1.495541,-123.546,2.0,0.231775,0.03476625
2024-06-06 16:30:00,8.350977,0.6228358,287.202,1.457662,-125.5884,2.0,0.231775,0.03476625
2024-06-06 17:00:00,8.473797,0.6446646,293.408,1.284383,-149.8931,2.0,0.231775,0.03476625
2024-06-06 17:30:00,8.583609,0.6071333,287.705,1.304579,-173.1117,2.0,0.231775,0.03476625
2024-06-06 18:00:00,7.976244,0.6096926,283.4609,1.309031,-199.2049,2.0,0.231775,0.03476625
2024-06-06 18:30:00,7.897237,0.5661647,287.8472,1.386611,-235.7936,2.0,0.231775,0.03476625
2024-06-06 19:00:00,7.361833,0.5205237,285.749,1.136113,-352.8603,2.0,0.231775,0.03476625
2024-06-06 19:30:00,7.108632,0.4977773,279.4728,1.004036,-1338.831,2.0,0.231775,0.03476625
2024-06-06 20:00:00,6.450078,0.4423103,281.7761,0.9491158,3060.996,2.0,0.231775,0.03476625
2024-06-06 20:30:00,5.861995,0.4427333,285.5644,0.9416476,4342.42,2.0,0.231775,0.03476625
2024-06-06 21:00:00,5.654074,0.3882252,282.7468,0.8578187,994.9024,2.0,0.231775,0.03476625
2024-06-06 21:30:00,5.384065,0.3418815,279.4225,0.7892028,2218.122,2.0,0.231775,0.03476625
2024-06-06 22:00:00,5.604649,0.4035048,285.4089,0.9309767,-372.4842,2.0,0.231775,0.03476625
2024-06-06 22:30:00,5.471998,0.3997141,294.3481,0.9020125,-296.0089,2.0,0.231775,0.03476625
2024-06-06 23:00:00,5.300645,0.3919486,287.6375,1.114564,-275.525,2.0,0.231775,0.03476625
2024-06-06 23:30:00,4.91027,0.3680651,291.0381,0.8684303,-284.7535,2.0,0.231775,0.03476625
2024-06-07 00:00:00,3.844747,0.2777507,288.2296,0.7034584,-162.3203,2.0,0.2413,0.036195
2024-06-07 00:30:00,3.058777,0.2594055,285.4317,1.031455,-157.9667,2.0,0.2413,0.036195
2024-06-07 01:00:00,2.368876,0.2248558,289.6808,0.6024534,-111.779,2.0,0.2413,0.036195
2024-06-07 01:30:00,1.679143,0.1471659,268.5234,0.6577672,-52.80019,2.0,0.2413,0.036195
2024-06-07 02:00:00,1.311134,0.140343,254.9709,0.7887882,-48.7776,2.0,0.2413,0.036195
2024-06-07 02:30:00,0.8261408,0.08748037,226.1921,0.4341648,-13.77464,2.0,0.2413,0.036195
2024-06-07 03:00:00,1.292796,0.164254,285.1626,0.7510763,-57.7132,2.0,0.2413,0.036195
2024-06-07 03:30:00,0.9300495,0.1145901,276.1975,0.5293555,-23.96957,2.0,0.2413,0.036195
2024-06-07 04:00:00,1.238931,0.08474069,225.0693,0.4012119,-9.746318,2.0,0.2413,0.036195
2024-06-07 04:30:00,1.521618,0.1078418,261.1992,0.414133,-20.6491,2.0,0.2413,0.036195
2024-06-07 05:00:00,1.564828,0.1939795,303.8709,0.9695703,-87.419,2.0,0.2413,0.036195
2024-06-07 05:30:00,1.258332,0.125607,259.8961,0.6580136,-38.43187,2.0,0.2413,0.036195
2024-06-07 06:00:00,1.107125,0.103801,204.4916,0.4178804,-18.50172,2.0,0.2413,0.036195
2024-06-07 06:30:00,1.111586,0.1226177,144.9193,0.5488552,-29.59142,2.0,0.2413,0.036195
2024-06-07 07:00:00,1.761054,0.1993134,115.3427,0.8243705,-64.13598,2.0,0.2413,0.036195
2024-06-07 07:30:00,1.94397,0.1222061,135.4965,0.4007851,-9.738643,2.0,0.2413,0.036195
2024-06-07 08:00:00,2.304189,0.2124269,137.8288,0.7217827,-33.63144,2.0,0.2413,0.036195
2024-06-07 08:30:00,2.251528,0.1648624,133.5578,0.622914,-10.38165,2.0,0.2413,0.036195
2024-06-07 09:00:00,1.157025,0.1797645,142.5347,0.6652137,-6.921422,2.0,0.2413,0.036195
2024-06-07 09:30:00,1.186429,0.1731095,270.7219,0.73799,-3.861574,2.0,0.2413,0.036195
2024-06-07 10:00:00,1.991472,0.2700137,275.3127,0.9759555,-11.53755,2.0,0.2413,0.036195
2024-06-07 10:30:00,2.423432,0.2107535,275.5121,0.9153981,-5.029976,2.0,0.2413,0.036195
2024-06-07 11:00:00,3.630337,0.330004,285.3204,1.080346,-15.80819,2.0,0.2413,0.036195
2024-06-07 11:30:00,4.520777,0.386161,292.1935,1.287417,-24.18903,2.0,0.2413,0.036195
2024-06-07 12:00:00,5.630628,0.4560089,296.131,1.302516,-35.33454,2.0,0.2413,0.036195
